essay_id,topic,context,sentence,label
1208494.txt,The best way to travel is in a group led by a tour guide.,"I agree with this idea that the best way to travel is in a group led by a tour guide. There are two reasons: relief and ease of the guide. To start with, i'm relieved when a tour guide leads us. Because she knows everything example, I travel to a foreign country. If I can not communicate in English and not my mother tongue, I worry about it. I may not be able to listen to a guide and not to see the direction. Then I may get lost. In my case, I traveled in London alone. I have a map and book which has the details about that city. I walked around the city while I looked at the book. But I got lost. I was so nervous because I could not find that there were no japanese and people who could speak Japanese. Then I thought. If I belonged to a tour group by a tour guide, I didn't get lost. Next and the last, a tour guide is the expert of introducing. Because She or he knows the information better than ordinary people.","For instance, in this case, it is also a foreign country.",0
665664.txt,"In twenty years, there will be fewer cars in use than there are today.","I agree that in twenty years there will be fewer cars in use than there are today. In my opinion, we can use the internet to do many things, It is more convenient to travel around, and in the city, you can use buses or subway to go to anyplace you want.","First of all, we can use the internet to do many things.",0
1526310.txt,Most advertisements make products seem much better than they really are.,"Some people say most advertisements make products seem better than they really are. I agree with this. When people watch television, read newspapers or walk in the street, they see a lot of advertisements. Even though people don't concentrate on that, they already have influenced.",The first problem is the company cheats the customers.,0
582854.txt,Successful people try new things and take risks rather than only doing what they already know how to do well.,"I think that this is the main key point in the new economic society; but it's very hard to conclude a general idea about how to have success. In this case the question is very limited, and regards only the complete or uncomplete people's knowledge background for their ownsuccess. In my opinion is impossible that people can achieve success only with knowledge , but in necessary a mix of the various elements that make it possible this; is more possible than one personn't that hasn't particular the ,, economics skills, one success than one very person skills without any skills in the economic world.",But it is also true that knowledge consists in a principal help for the aim of success.,0
15340.txt,It is more important for students to understand ideas and concepts than it is for them to learn facts.,"Students can learn about many things in school. When students learn new things, It is very important for students to know what they are learning from classes. And there are some advantages and disadvantages at the same time to understand the key concepts and to learn only facts. I prefer understanding the basic concept to learning facts from text books. To understand the basic idea is not simply but, in my opinion, it can expand the student's abilities of thinking and creation. Understanding new ideas and concepts can take a long time and sometimes it could take a few decades for students. It can be a problem learning new things. That's why some instructors and students take shortcuts to learn new things. For example, when students who are majoring in visual communication art can learn the principle of ratio, so called 'Golden ratio' which is believed to be the perfect proportion for every object. It is a very difficult theory to understand for freshmen and it could take more than 2years, but if they can understand they can design anything with the basic theory. Even though it is difficult to understand the ideas, students who understand the basic concepts can apply what they learn through it. It can be easy to create new things with the basic concepts. For instance, a musician who understands the principles of music elements can compose many different kinds of songs and rhythms using the basic music element. Consequently, I recommend understanding the main ideas when students learn new things.","Even though it is a hard and difficult way to learn about new things, after understanding the notion from the basics.",0
535556.txt,It is more important for students to understand ideas and concepts than it is for them to learn facts.,After recapturing the experience in my life i found both understanding and learning the concepts are useful but understanding the ideas and concepts more useful and scientific. I found understanding of concepts more beneficial in many fields and ways because by understanding the idea we know how to apply it easily and effectively. for example in solving a physics problem if you understand the concept you can do it easily and accurately in a few minutes compared to others. another example if we understand a surgical procedure thoroughly we can perform it with fewercomplications. Understanding the concept also makes us remember the concept for a long time. for example i still remember the dissection of a frog which i learned in my school days because i understood the steps of dissection well.,another example is that regadding the different process that takes place in the human digestive system.,0
1840823.txt,It is more important for students to understand ideas and concepts than it is for them to learn facts.,"In my opinion it is more important for students to understand ideas and concepts than it is for them to learn facts where it could bring out the natural talents in side the student and make him understand the thing more clearly than it happens in the class room. Understanding the ideas and concepts makes the childern think more scientifically and discover more new things about a particular concept it inculcates a habit in children to analyse things in a more broad way and arrive at the results on their own. Understanding things rather than learning things from facts from the class room helps the child to remember the things for longer and in inculcate new ideas in arriving at new ideas which help them in a long way to go. Also, learning concepts and ideas rather than learning facts which were written or told by some one helps to develop a desire for inviduality in the child and to evaluate the issues in a rather broad way standing different from others. For example one of my friends with a concept of aerospace in his mind later developed an idea which he implemented in one of his projects and his project was selected to be demonstrated at NASA in the United states. and he was also rewarded by the president of my country as the best out standing research student in his age group. Learning concepts and ideas would also children in their education where he could he could he could be interested in fields like research and things that really do matter a lot and even have lots of influence on his/her professional career. concepts and ideas and are not only confined to four walls of a room where these could be obtained from many places in nature in books in people and even in him self.",Finally i would conclude knowledge of ideas and concepts is a large ocean where there is no age barrier one doesn't have to understand the concept and implement his ideas inpractice.,0
354293.txt,Young people enjoy life more than older people do.,"""youth is blunder ,manhood is struggle , oldage is a regent"" This quotation really sets out the view towards the essay. I think older people can enjoy their life more then the young ones. For me age doesnt matter much when it comes to the enjoyment of life. Each thing that a young man can do , an old man can do too. The following essay will clear out my point of view Firstly,the experience the old person has ,for me the experience is the mother of wisdom ,so if your more wise more easily you can overcome the hindrance in your life. Old people are more aware of the outcome of life ,the phases of their life which they have been through. yes i do agree that young people do have more agility and fitness than old peopledo ,but if an old person keeps healthy by various exercise then he can also be like the current youth Secondly,the way you consider the enjoyment. If the young person thinks the enjoyment in life is going to pubs,disco,then the way could not the oldperson go towards this place. what fundamentally differs between young and old people is their age limit and age affecting their ability ,but I do not think age can be related toenjoyment. An old person does enjoy their life in their own way a way which would never lead to no dilemmas occurring in their life.","Each step of the old person's life would be a well calculated ,well organized one Lastly,""old is better than gold"" and really for me the gold is an enjoyment in the sense that the money value of the gold,for me money is the main source of enjoyment and old is better than gold than way not the oldperson can enjoy more life thenyoung youths do.",0
1329241.txt,Young people enjoy life more than older people do.,"yes i agree with the topic, young people enjoy life more than older people. As far as my view is concerned i would like to put some reason behind my accent on the topic. First young people are more enthusiastic,hasty,inexperienced, While elderly people are well endowed with wisdom, prudence , jurisprudence and compassion etc so they are more devoted to their work rather then to enjoying life, Although they enjoy littlebit at their stage of burden of responsibilities,they enjoy less. Secondly,they have less opportunities to enjoy themselves as their strict schedule doesnt allow them to have spare time for enjoyment. However,they did enjoy themselves at the time of their sophomore year because they did not have such a burden of responsibilities to maintain and did not have the responsibility to maintain the family. I would like to give an example of my father who is a manager in a company, When i was a toddler he taught me to take first firm few steps in the path of my life and gave me good quality education by enrolling me in a good public school where i could set fort my academicjourney, so he has the responsibility to give me a good career in the path of my life by giving much attention to me he rather by enjoying himself he gave me platform to secure me future to path of success. Also, if we look at the cut throat competition between the world there is not enough time for elderly people to enjoy life Although this same holds for younger people, they could be able to manage time for their enjoyment. It is also important for younger people to enjoy it because of the study burden because i believe that a healthy body can dwell in a healthy mind so for the future success they must be stress free. Enjoyment for younger people i believe that it is a dose for their tired nerves and if taken this dose will soothe their tired nerves and rejuvenate them for the upcomming responsibilities. This will allow him greater success throughout life as the elderly have crossed such a limit they have no more spare time to do such enjoyment.",They have attended the proper opportunity of enjoyment at their time of development.,0
504053.txt,It is more important for students to understand ideas and concepts than it is for them to learn facts.,I partially agree with the statement that either understanding the ideas and concepts is important or learning the facts. Because every thing in our life ca not be understood through the ideas and concepts that need more creative minds. firstly when we talk about ideas and concepts these are sometimes easy to understand but some times very typical to understand. And this also depends on the type of mind that the student has.,and understanding ideas and concepts also depends on the way we have brought in our life.,0
1579748.txt,Most advertisements make products seem much better than they really are.,"Indeed , advertising is one of the best ways to reach people. But some advertisements seem the most time much better than they really are. In my opinion, i agree with this statement for these two reasons:the use of very good commercials and also the use of celebrities in the commercial. First of all , many advertisements have really good commercials which can convince people.",", like one of the biggest problems in the USA is obesity, many of those commercials which want to sell a product can use a naturally skinny person to make people believe that as soon as they get this product they might looklike this person.",0
1669444.txt,Young people enjoy life more than older people do.,This statement elucidates any sapient person who is an avid reader into the nitty gritty of this topic.,I do agree with the statement that young people enjoy life more than older people do.,0
378807.txt,It is more important for students to understand ideas and concepts than it is for them to learn facts.,"From what I learned, knew and heard and told throughout this life. It is much more important for a person or a student in this situation to understand ideas and concepts than to learn facts.",To learn facts you have to understand the concepts and the idea of what you are learning.,0
475475.txt,Young people nowadays do not give enough time to helping their communities.,"I strongly disagree with the statement that young people nowadays do not give enough time to helping their communities. In my school days, we gave enough time to help my colleagues in Japan. Developing the economy, we decreased the relationship between the communites in Tokyo. So our school established new subjects which are so amazing. I want to explain the experience through this class. I attended the communication center in my home town after class. My friends and old people who are over 60 years old attended. My friends and I taught about IT products such as cellular and personal computers. Although young people enjoy the Internet and cellular phones, old people do not use them in general. Modern life is sustained by Information Technology. For instance, Japanese cellular phones can be used as railroad tickets, wallets and so on. But it is so complicated that old people enjoy them. If old people do not use them, they can not catch up with the social change. So we teach how to use them in a community center. Moreover, we can learn about Japanese culture and customs from old people. Most of our parents work together and come back late. And we do not live with grandparents. Many children have not a chance to learn about old Japanese culture. For instance, I learned about drinking tea which is one of the most famous and traditional customs in Japan. I think that communication between young and old people resolves the aging problem. Now the number of old people has increased rapidly, they suffer from solitariness. But I think that young people make them active. And it is an advantage that young people learn about customs. These activities improve community problems. Next, I attend to the community's activities such as cleaning the river. The Tamagawa,one of the biggest rivers in Japan, was so beautiful 40 years ago. To improve its condition, I attend this activity. In conclusion, Japanese young people nowadays give enough time to helping their communities.",Afterthought activities improve not only Japanese society but also the knowledge of young Japanese people.,0
477986.txt,Most advertisements make products seem much better than they really are.,"Humankind always needs to earn more to reach good lifestandarts. Therefore the amount of money is a very important aspect of human life. Everybody has different points of views about how they must earn the money. Some assume that advertisements are the best way to show how your product is to the customers. I personally think that advertisements make products seem much better than they really are. The reasons are; to sell more, to be the biggest company in the market. First of all the main reason why the products seem better is to sell more. With a cheap advertisement one can easily sell a lot of his product. For example Burger King is one of the largest fast food restaurants in the world. Therefore they need advertisements to show their burgers. On the other hand their new burger, woopeer menu, misleads the costumeers. In their advertisements they use a huge photo to show what a big menu it is. Plus they also show big meatballs. But a throuth is one burger can never be enough, you must eat two or more to postpone your hunger. Burger King advertisements are the most popular examples for the curious consumers to find out about their consumer rights. Last but not least, being the main producer in the market is the best way of deciding the price of your product. For instance Apple is the biggest company in the Mp3 player market. So they are able to change the price of their products, Ipod, freely. How did they become the main producer? With advertisements actually.","They presumed their product would survive for 2 years, but after ten months it was almost broken down.",0
805867.txt,Most advertisements make products seem much better than they really are.,"Nowadays many advertisements make products seem much better than they really are. I agree with this statement for many reasons. I could say that in the world of business the most important characteristic is honesty, so if a company makes an advertisement that makes a product seem much better than it really is this company will probably lose a lot of customers. I think that this consequence that I ` ve explained is a risk for all companies.","After stating that losing a lot of clients is a risk for a company, in other words I can say that if this company doesn`t change the advertisement it will surely lose all the customers and failin the end.",0
582854.txt,Successful people try new things and take risks rather than only doing what they already know how to do well.,I think that this is the main key point in the new economic society; but it's very hard to conclude a general idea about how to have success.,"In this case the question is very limited, and regards only the complete or uncomplete people's knowledge background for their ownsuccess.",0
1692161.txt,Most advertisements make products seem much better than they really are.,"These days, the number of advertisements is increasing because of technological developments. I believe most of these advertisements make products seem better because they only talk about good things about their products and they also use attractive things, such as people, to fascinate people. Since advertisements only show the benefits of that product, it seems very attractive to people. For example, my mother wanted to have a new vaccum.","When she was watching the TV show, there was a commercial about a new vaccine.",0
1273655.txt,It is more important for students to understand ideas and concepts than it is for them to learn facts.,"When I was a lazy student, I always tried to make out why my teacher insisted on teaching these ideas and concepts. Now I have grown up and got the main idea step by step. Concepts and ideas must be learned clearly to predict the facts. First of all I totally agree with this situation. Not being able to understand ideas and concepts and then predicting or learning facts means wanting to run not being able to learn how to walk. For example there are two students in the same class. They are good friends there. Student A tries to understand basic things and after all the notion. He wants to be the top in class. But Student B just tries to understand cause and effect. His aim is to get enough marks in class. Do you ever wonder why teachers try to teach notions. I did, the answer is research or develop something much faster or bigger. I mean their aims are not just to get the highest marks. When students learn ideas, concepts etc. he/she can develop that subject. He/she really should be the competent of this subject. In addition, a student who wants to be an engineer, he/she has to learn all about the subject if s/he really creates a unique thing or innovation.","To sum up, you have to make our way between these Student A and B.",0
528240.txt,It is more important for students to understand ideas and concepts than it is for them to learn facts.,"Understanding ideas and concepts is one of the most important reasons for the education of young people. I strongly agree with this statement so that all the facts have an origin in an idea. In the first place, the importance of understanding our history and facts does not only depend on our knowledge of the facts, but also on the comprehension of why all of the things are and were happening in our world. World War II was the most cruel war that humankind has ever suffered as a result of millions of victims in both parts. Beyond these atrocities there were awful ideas about how to rule the world. Furthermore, I can see the reasons for bringing a country to the war as the United States did to that war. The US could see people having their natural rights which are inherited from human beings such as freedom or religion. These are ideas. Second, we use ideas and concepts not only to find out facts, but also to learn about our future problems and facts.",Maths is a science where you have to understand theories and concepts to solve the problem.,0
494614.txt,"In twenty years, there will be fewer cars in use than there are today.","I disagreed with the viewpoint expressed in the text. It is controversial whether the number of cars will decrease in future. The two types of viewpoints will be suggested as follows. On the one hand, some people believe that cars will be reduced in near future. The cost of maintaining a private car is increasing due to the high price of oil and public transportation services are revised these days. It would be much more comfortable to use public transportation rather than a private car. Furthermore, the new means of transportation is developing now. For example, there is the craft considered to be the means of transportation for the next generation. It provides a much more comfortable environment to ride in because it doesn't touch a surface underneath the body. If it becomes cheaper and smaller as common people can afford it, cars will be replaced by bicycles. On the other hand, other people think that it is impossible that cars will decrease within such a short period. Cars have been the most popular machine for transportation in recent days. The world's population rises at an increadible speed and the most populated countries, such as China or India, start to develop industrially. More cities have become modernized, more cars are produced to supply increasing demands. The future means of transportation still have to be improved a lot. Moreover, if a new innovative mode of transportation appears, it would take a lot of time to replace cars.",Many governmental and social systems are related to cars.,0
266989.txt,Most advertisements make products seem much better than they really are.,"Imagine your life without Air?. Advertisements like air for businessmen. The man has millions of dollars, he should do any thing to keep his money by using advertising. I strongly believe that most advertisements make products better than they really are. First, the main factor that the advertisement is good is that it shows a low price to attract the audience. Alot of businessmen try to attrack the audience. For example, they try to give the lowest price with anew package. I remember one man. He works for a small company. he was a very hard worker. He tried to buy his cat. But he can not get any good money from it. One man suggested to him to make an advertisement. Now he bought his cat for ahigh price. So advertisers can attract people by using low prices.","Second, the main issue of making an advertisement is that it can give agood background about the products.",0
1703643.txt,It is better to have broad knowledge of many academic subjects than to specialize in one specific subject.,"I agree with this statement that ""It is better to have broad knowledge of many subjects"". As per my view looking at present day science , it is better to have a lot of knowledge of many subjects. As science is in a phase of revolution and today's necessities that people should have an interdisciplinary person. Another point is that using a multidimensional approach to solve any problem. Firstly, now a days it's time for revolution and renovation. Since, time is changing and we are in the 21st century, so we have rebuilt many concepts because today science has achieved so much and technology is also in very good condition. We also have to find out some answers to many questions which are not solved yet. Therefore, we have to gain knowledge of many subjects to improve our ideas. Secondly, we should try to get enrolled in various new and interdisciplinary subjects.",Here I want to say that at present time we should try to get acceptance in various new subjects and it's much better to take an Interdisciplinary subject.,0
492113.txt,It is more important for students to understand ideas and concepts than it is for them to learn facts.,"I think it is really more important for students to teach facts rather than teaching ideas and concepts. Nevertheless, the education systems are generally based on teaching ideas and concepts. The ideas of famous people and some fundamental concepts are taught throughout the education lifetime. I think this system will not work in the near future. Because of technological advances, students have a great tendency to learn the facts and the events in the world. Thus, they will begin to ignore the ideas and concepts.",They will deal with the issues which they really exist.,0
136505.txt,It is more important for students to understand ideas and concepts than it is for them to learn facts.,"Understanding ignorance is far more important than knowing the facts. understanding is the best way to learn said by my teacher. humans developed years together by understanding rather than knowing the facts from the early stone age we understand concepts rather than knowing ,for example we came to know about fire, by rubbing two stones together thus understanding the process of combustionby using stones. we cant simply rely on the subject by knowing but for understanding it. for example every one knows about the law of conservation of energy,a person who understands applied in the form of electricity or mechanical engine. A student who got good marks in an examination ca not become a good engineer or doctor or infact, be good at his or her career but a person who can apply it to his career can be good. Thus, application is important for a student who comes with an understanding of the subject. A practical understanding of the subject is preferred rather than simply knowing it ,this is the reason why nowadays education orl study is based on formal work rather than simply class room teaching. each and every course of today whether you take a science or art or technology project and the field work isintroduced. The concept of understanding does not give us success in profession but also helps us get better in our subjects which we do not want to get for our lifetime.",this doesnt happen simply by knowing.,0
1395384.txt,It is more important for students to understand ideas and concepts than it is for them to learn facts.,"I completely disagree with this statement. Ideas and concepts can be learned easily but the most important thing is to practise them and it's more difficult than learning. In school we learn and sometimes memorize a lot of things. From the age of 7 to almost 21 we just try to listen to our lessons, readbooks,do our homework. During all this learning period students are just passive factors,they just listen. When they involve actively this period,""learning"" reaches the real target of it. If students only learn ideas and concepts and they can't find a chance to apply them to the real world or practise, these ideas only take place in the brain for a while and then they will be forgotten. I learned a lot of theories,ideas but I don't remember anything about them now and I can't use this information in any area of my life. It's more functional for children to learn facts rather than ideas. This makes their life easy in the future and the learning process more efficient in this way. Today our education system's based on these ideas which are mentioned above. Teachers only try to give a framework for ideas and concepts with this method students try to just memorize and they don't have the ability to research,because their task is only to learn limited sources of information. They don't understand the real taste of learning so the learning process is getting unsuccessful.",Education also shapes the identity and character of a person.,0
1138119.txt,"In twenty years, there will be fewer cars in use than there are today.","yeah i totally agree with this statement because what is allowing the car to turn on is the gas and the gas is getting more and more expensive because of the decrease in the worldwide gas resources due to overexploitation. everybody knows thinking about how we are going to substitute gas,some solutions are there but they are too expensive butwhen we find an appropriate and non polluting fuel it will come out with new automotives it will be a revolution. nowadays cars emit too much carbon into the atmosphere and it s very bad for our planet,cars pollute too much and we can t keep on pollutinglike nothing will happen,people will realise how bad cars are for the atmosphere and everybody will prefer to have a bike or a non - pollutingautomotive vehicle. technology allows us to build these kinds of cars but the reason why the car builders aren't generalizing this kind of car is because now the governments and people don't really see how fast carbon damage our planet but if we keep on polluting with our cars like they have no consequences in something like 10 years the effects will be more violent and will happen more frequently and that will make everybody want to stop polluting before it s too late.",cars are being banned everywhere in the world.,0
1724026.txt,It is more important for students to understand ideas and concepts than it is for them to learn facts.,"I absolutely agree with the statement, that it is more important for students to understand ideas and concepts than it is for them to learn facts for several reasons: First, our everyday actions are not based on facts we learned by heart but on ideas we understood. An easy example is the action of crossing the street, I look to the right and to the left to ensure that there is no car on the street, because I understand that it is dangerous to walk through a street with driving cars on it since they would drive over me. If I had only learned it by heart I would have crossed a street by driving cars on it and so I wouldn't be here doing the Toefl. Second, you can only solve a problem if you understand the problem. You will never come to an appropriate solution to a problem just by learning some facts. An example here is a mathematical task: Although you might have learned all the relevant facts for a test you will face problems when the tasks derived from the standard tasks you have practiced in your math lessons.","Third, the recency factor of ideas you understood once is much higher than the recency factor of learned facts.",0
640975.txt,Successful people try new things and take risks rather than only doing what they already know how to do well.,`successful people try new things and take risks rather than only doing what they already know how to do well` yes i agree with this statement. in general successful people have taken this step before i know many people have taken a risk in order to achievetheir aims.,for example Mr.,0
504053.txt,It is more important for students to understand ideas and concepts than it is for them to learn facts.,I partially agree with the statement that either understanding the ideas and concepts is important or learning the facts. Because every thing in our life ca not be understood through the ideas and concepts that need more creative minds. firstly when we talk about ideas and concepts these are sometimes easy to understand but some times very typical to understand. And this also depends on the type of mind that the student has. and understanding ideas and concepts also depends on the way we have brought in our life. because if a student is restricted to certain things in his childhood then he ca not have a creative mind.,and if everything is understood through ideas then there will be a more number of scientists than normal people on the earth.,0
1907556.txt,Most advertisements make products seem much better than they really are.,"Most advertisements make products seem much better than they really are. That is true. That is the way they sell their products, because people always want to buy better products. And the advertisements know it, so they make the products look better to sell them. First, the advertisements have to sell their products, so they try to explain about their products. Then they do not want to tell disadvantages about their products, they just want to tell advantages of them. In the process, they sometimes have to cover the disadvantages. So they tell other people about their products being overly good. And other people believe what they say, and think about what they heard. People will think that the product is really good because they did not hear about its disadvantages. A good looking is tasting good. As for products, it is really important how they look. If they look good, then they seem to work better or taste better than how they are. So when people make the products, they make them look better to cover customer's eyes. And other people would believe that the products are better than they really are because they are looking good, believing looking good is better than looking bad. These days, people care so much about the products' appearance. For example, there are many different types of vending machines. They look all different. And there is the best working one which sucks things really well and there is the best looking one which looks strong and fancy, then the best seller would probably be the looking fancy and strong one rather than the really working good one.",Most products seem much better than they really are because that's how they have been made.,0
1744381.txt,Young people enjoy life more than older people do.,"Yong people enjoy life more than older people do. I agree with this statement. Nowadays young people enjoy themselves well compared to in the old days. Because at this present time they have so many entertaining equipments and these all are not available in the olden days. And the world is developing rapidly. At a time, young people also worked hard to achieve their goals and to realise their ambitions. They are doing hardwork and enjoy it at a time. They separate their time for working and for enjoying themselves. Now these days so many young people are working for many great companies and corporate companies,then they all work weekly for five days for company and the remaining two days they are enjoyed with their friends and family. So young people also do hardwork but they make some schedule and follow that. Now so many young people are working for some company or worked for some institute,But these companies and institutes are built by old people. So old people work in their young days without enjoyment and without free time then they can run those institutes and companies. From the above two sentences i can say that old people work harder than young people so with that reason they reached higher levels. And these days also have some young managing directors for companies and also have some young industrialists,But they all get that companies and that industry from their parents and they run those companies verywell. Suppose Anil Abani is a great industrialist and great managing director for Reliance companies. But he gets them from his father and he also works hard and develops their companies and develops their shares in the present market. So finally i am supporting that young people enjoy their life more than older people and they also work hard and get good positions in their lives.",And for hardworking older people one of the best examples is Bill Gates.,0
1012427.txt,Successful people try new things and take risks rather than only doing what they already know how to do well.,"I totally agree with this statement. No matter whether successful people or normal people, they all need to try new things and take risks. If they only do what they already know, they are learning nothing. Successful people try new things and taking risks are the best thing that they need to do. For example, an animal professor who discovers medicine for humans. If they only make the medicines that we all already know and already have, so this is not called discovery and they are no longer needed. Of course they need to find new medicines and it involves risks because they test animals. Another example is students who are successful in studying. Why are they successful? The reason is they already try new things such as reading a lot of different books and communicating with teachers. The risky thing is taking extra exams that are not required. If students do not read a lot of books and evaluate themselves, how can they be successful students? They will stay the same without studying new things. They cannot only study what they know well. Otherwise, they cannot be open-minded. For me, I have a personal story about this topic. I am trying new things and also taking risks. I came to America for study. I am trying to study new cultures and languages. I am not successful yet, but I am trying to be successful. Also this is a risk for me because my parents cannot afford me to study at university in America. The tuition is too high. My parents have to take care of me and my brother.",International students cannot work off-campus.,0
297801.txt,The best way to travel is in a group led by a tour guide.,"I disagree with "" The best way to travel is in a group led by a tour guide. ""Tour guides usually offered you a tight schedule which meant you were in a hurry all the time, and therefore you could not enjoy yourself much on your trip. A tour guide usually planned your schedule tightly from the early morning to midnight. You could seldom enjoy yourself as you were too busy moving from one attraction to the other attraction. I think most people have experienced it before. While you wanted to stay a bit longer at one attraction, the tour guide would tell you to go back to the shuttle bus and you could just stay at that attraction for a maximum of 30 minutes. You were not able to understand deeply about the real life of that country or the attraction because you would not have enough time to explore it by yourself. You needed to be prepared for a long and boring explanation before you could visit the attraction. You also needed to wake up early in the morning for the full schedule for the whole day and you would be able to go back to your hotel at midnight. The schedule offered by the tour guide was not always suitable for your own habits.",Maybe you didn't like roller coasters but they would take you to the most famous theme park in that country.,0
1299928.txt,Successful people try new things and take risks rather than only doing what they already know how to do well.,"I agree with this statement that says ""successful people try new things and take risks rather than only doing what they already know how to do well. ""The reason why I agree with this statement is this. If successful people only do whatever they know very well, we will have around the world the same things. For example, cars, if people are eager to buy new models of cars, and they do not try to do something new, how boring, we do not have a lot of options, but because they take risks we have numerous options when we are looking for a car, you, me, everybody can buy all kinds such as: a BMW, a Jaguard, a Camry, a Jeep, etc. Also, people who want to start a new restaurant, the want to open something new. If in the area where they are going to build this new restaurant there are some Chinese, Greek, or Thai food, but they do not have real Mexican food, I think that the best thing they can do is start a restaurant that is not in this area.","Another example is Fashion, women love fashion, they do not wear the same clothes, they change almost 365 days during the years.",0
698140.txt,It is more important for students to understand ideas and concepts than it is for them to learn facts.,"In my opinion, understanding ideas and concepts is very Important. The subject like java, we can know the knowledge of java by understanding the ideas and concepts. concepts are more Important than facts. By studying the facts like sun microsystems invented java,we can't understand the features ofjava. we can also learn by something hearing and studying the facts. facts can also Improve knowledge.","By studying the facts like Independence we should know about the great leaders of our country ,and we should know about how they will work hard for Independence.",0
418886.txt,"In twenty years, there will be fewer cars in use than there are today.","Cars can be directly linked to energy and pollution. Which means that by using cars, we improve air pollution. But it only concerns the actions of the consumer, as far as the producers are concerned, it is more obvious. This industrial activity is pointed out by every environmental association even if huge firms such as General Motors are concerned. This pressure is part of the fight for the decrease in the use of cars and of pollutants in general. Pollution, its effect on Earth, people who fight against the development of car activity and the new means of substitution which are created to replace the means of travelling are they not ways to make cars disappear.",The natural resources which are used to make a car drive are petrol.,0
989347.txt,Young people nowadays do not give enough time to helping their communities.,"Young people, like me, do not give enough time to helping their communities. i perfectly agree with this statement because i think that young people are always completely involved in their own life and in their passions. I am not able to explain the reason that causes our distraction from our communities. Probably our education makes us find satisfaction in other aspects of life. The style of life is completely different from the past. We spend all day listening to music, watching television, going around with our friends, studying. and so we have no time to think about our communities. We know that it could be important even for our own future, but we prefer to think about the present and live the moment that is flying away. we try to keep every thought, every occasion, every second that is going away. and we are not able to stop and think about so important things. We are sure that even in this way, we are going to change the world.",because change happens.,0
1752779.txt,Young people enjoy life more than older people do.,"Yes , I completely agree with the statement "" YOUNG PEOPLE ENJOY LIFE MORE THAN OLDER PEOPLE DO"". We live our lives to our fullest when we are young, leaving behind the worries and the intricacies of old age. So i feel that young people enjoy life more due to their being more energetic, with young minds fresh from college, with lots of ideas that are trying to creep out. ""OLD IS GOLD"" is a popular saying some people advocate. They think that older people are more experienced and know the ways of the world better than younger people. But I feel that a younger blood has a lot of energy to offer and can work for a cause with a greater intensity than an older individual can.","Like , a project to be completed with a deadline.",0
266989.txt,Most advertisements make products seem much better than they really are.,"Imagine your life without Air?. Advertisements like air for businessmen. The man has millions of dollars, he should do any thing to keep his money by using advertising. I strongly believe that most advertisements make products better than they really are. First, the main factor that the advertisement is good is that it shows a low price to attract the audience. Alot of businessmen try to attrack the audience. For example, they try to give the lowest price with anew package. I remember one man. He works for a small company. he was a very hard worker. He tried to buy his cat. But he can not get any good money from it. One man suggested to him to make an advertisement. Now he bought his cat for ahigh price. So advertisers can attract people by using low prices. Second, the main issue of making an advertisement is that it can give agood background about the products. My father is a business man.","One day he solidified his materials for free, I asked him why?.",0
